NAVIGATOR-0d43a1b0-ed77-11ec-9d50-1378505ad6b0-PAYMENT_PAID	payment-paid-file-creation#2022-06-22T02:00:44.584Z
NAVIGATOR-1c3e2e80-ed70-11ec-a6fa-fd053627d0fe-PAYMENT_PAID	payment-paid-file-creation#2022-06-22T02:00:44.584Z
NAVIGATOR-3118cc90-ed78-11ec-baa3-afcadcff3faa-PAYMENT_PAID	payment-paid-file-creation#2022-06-22T02:00:44.584Z
NAVIGATOR-48600ec0-ed89-11ec-bcca-31eecc3a634c-PAYMENT_PAID	payment-paid-file-creation#2022-06-22T02:00:44.584Z
NAVIGATOR-4f4d9400-ed7a-11ec-83ed-9ffc6b6ca81f-PAYMENT_PAID	payment-paid-file-creation#2022-06-22T02:00:44.584Z
NAVIGATOR-547728b0-ed98-11ec-bd17-4f8e0f67f77f-PAYMENT_PAID	payment-paid-file-creation#2022-06-22T02:00:44.584Z
NAVIGATOR-60b39f30-ed4a-11ec-9edf-758f64937b70-PAYMENT_PAID	payment-paid-file-creation#2022-06-22T02:00:44.584Z
NAVIGATOR-6a348bd0-ed83-11ec-8665-7159820fe470-PAYMENT_PAID	payment-paid-file-creation#2022-06-22T02:00:44.584Z
NAVIGATOR-6dadea30-ed7a-11ec-87cd-2513e35a4dba-PAYMENT_PAID	payment-paid-file-creation#2022-06-22T02:00:44.584Z
NAVIGATOR-71fe06a0-edcb-11ec-ae04-27fd4e85b4c3-PAYMENT_PAID	payment-paid-file-creation#2022-06-22T02:00:44.584Z
NAVIGATOR-844a16f0-ed99-11ec-b5f2-cf65488137cc-PAYMENT_PAID	payment-paid-file-creation#2022-06-22T02:00:44.584Z
NAVIGATOR-89f41880-edb2-11ec-afeb-7f9111f5757c-PAYMENT_PAID	payment-paid-file-creation#2022-06-22T02:00:44.584Z
NAVIGATOR-8b409ce0-ed8a-11ec-bcc5-9f745b8d189b-PAYMENT_PAID	payment-paid-file-creation#2022-06-22T02:00:44.584Z
NAVIGATOR-9049c030-edc7-11ec-9c91-ed10f9a99a32-PAYMENT_PAID	payment-paid-file-creation#2022-06-22T02:00:44.584Z
NAVIGATOR-934726b0-ed90-11ec-8697-7f4c20560f3d-PAYMENT_PAID	payment-paid-file-creation#2022-06-22T02:00:44.584Z
NAVIGATOR-94527730-edc7-11ec-9c91-ed10f9a99a32-PAYMENT_PAID	payment-paid-file-creation#2022-06-22T02:00:44.584Z
NAVIGATOR-9a4487a0-edc7-11ec-9c91-ed10f9a99a32-PAYMENT_PAID	payment-paid-file-creation#2022-06-22T02:00:44.584Z
NAVIGATOR-9bd75210-edc6-11ec-83c6-57d34699c8e8-PAYMENT_PAID	payment-paid-file-creation#2022-06-22T02:00:44.584Z
NAVIGATOR-9c7a0940-ed9b-11ec-bb45-ddc0a9029b9b-PAYMENT_PAID	payment-paid-file-creation#2022-06-22T02:00:44.584Z
NAVIGATOR-a753ccf0-edc5-11ec-81a4-25a803775832-PAYMENT_PAID	payment-paid-file-creation#2022-06-22T02:00:44.584Z
NAVIGATOR-ab109960-ed6e-11ec-9ff8-13bc859027bd-PAYMENT_PAID	payment-paid-file-creation#2022-06-22T02:00:44.584Z
NAVIGATOR-bab3e050-edca-11ec-ae04-27fd4e85b4c3-PAYMENT_PAID	payment-paid-file-creation#2022-06-22T02:00:44.584Z
NAVIGATOR-bf52a480-edc4-11ec-ad3c-5375b44e5e89-PAYMENT_PAID	payment-paid-file-creation#2022-06-22T02:00:44.584Z
NAVIGATOR-efb34b10-ed89-11ec-9236-578a8ccf9d88-PAYMENT_PAID	payment-paid-file-creation#2022-06-22T02:00:44.584Z
DUCK_CREEK_ON_DEMAND-08DA535C05C32C31	payment-request-file-creation#2022-06-22T02:00:24.421Z
DUCK_CREEK_ON_DEMAND-08DA535C4EA4BC28	payment-request-file-creation#2022-06-22T02:00:24.421Z
DUCK_CREEK_ON_DEMAND-08DA5362B52C0E6B	payment-request-file-creation#2022-06-22T02:00:24.421Z
DUCK_CREEK_ON_DEMAND-08DA536B2CC58B96	payment-request-file-creation#2022-06-22T02:00:24.421Z
DUCK_CREEK_ON_DEMAND-08DA536B857A67DF	payment-request-file-creation#2022-06-22T02:00:24.421Z
DUCK_CREEK_ON_DEMAND-08DA536C0142039A	payment-request-file-creation#2022-06-22T02:00:24.421Z
DUCK_CREEK_ON_DEMAND-08DA53C45DCB76FC	payment-request-file-creation#2022-06-22T02:00:24.421Z
DUCK_CREEK_ON_DEMAND-08DA53C7B219E806	payment-request-file-creation#2022-06-22T02:00:24.421Z
DUCK_CREEK_ON_DEMAND-08DA53C97B431F08	payment-request-file-creation#2022-06-22T02:00:24.421Z
DUCK_CREEK_ON_DEMAND-08DA53CC0CAD4DD0	payment-request-file-creation#2022-06-22T02:00:24.421Z
DUCK_CREEK_ON_DEMAND-08DA53EA8C9669CE	payment-request-file-creation#2022-06-22T02:00:24.421Z
DUCK_CREEK_ON_DEMAND-08DA53EAA173D76D	payment-request-file-creation#2022-06-22T02:00:24.421Z
0000328653	payment-request-response-accepted#2022-06-22T07:00:34.608Z
0000328654	payment-request-response-accepted#2022-06-22T07:00:34.608Z
0000328655	payment-request-response-accepted#2022-06-22T07:00:34.608Z
0000328656	payment-request-response-accepted#2022-06-22T07:00:34.608Z
0050000320	payment-request-response-accepted#2022-06-22T07:00:34.608Z
0060002217	payment-request-response-accepted#2022-06-22T07:00:34.608Z
0060002218	payment-request-response-accepted#2022-06-22T07:00:34.608Z
0060002219	payment-request-response-accepted#2022-06-22T07:00:34.608Z
0060002220	payment-request-response-accepted#2022-06-22T07:00:34.608Z
0060002221	payment-request-response-accepted#2022-06-22T07:00:34.608Z
0060002222	payment-request-response-accepted#2022-06-22T07:00:34.608Z
0060002223	payment-request-response-accepted#2022-06-22T07:00:34.608Z
0060002224	payment-request-response-accepted#2022-06-22T07:00:34.608Z
0060002225	payment-request-response-accepted#2022-06-22T07:00:34.608Z
0060002226	payment-request-response-accepted#2022-06-22T07:00:34.608Z
0000328653	payment-paid-response#2022-06-22T09:00:48.134Z
0000328654	payment-paid-response#2022-06-22T09:00:48.134Z
0000328655	payment-paid-response#2022-06-22T09:00:48.134Z
0000328656	payment-paid-response#2022-06-22T09:00:48.134Z
DUCK_CREEK_ON_DEMAND-08DA53D05FD6C7CF-PAYMENT_ISSUED	payment-issued-file-creation#2022-06-22T02:00:23.347Z
NAVIGATOR-0d43a1b0-ed77-11ec-9d50-1378505ad6b0-PAYMENT_ISSUED	payment-issued-file-creation#2022-06-22T02:00:23.347Z
NAVIGATOR-1c3e2e80-ed70-11ec-a6fa-fd053627d0fe-PAYMENT_ISSUED	payment-issued-file-creation#2022-06-22T02:00:23.347Z
NAVIGATOR-3118cc90-ed78-11ec-baa3-afcadcff3faa-PAYMENT_ISSUED	payment-issued-file-creation#2022-06-22T02:00:23.347Z
NAVIGATOR-48600ec0-ed89-11ec-bcca-31eecc3a634c-PAYMENT_ISSUED	payment-issued-file-creation#2022-06-22T02:00:23.347Z
NAVIGATOR-4f4d9400-ed7a-11ec-83ed-9ffc6b6ca81f-PAYMENT_ISSUED	payment-issued-file-creation#2022-06-22T02:00:23.347Z
NAVIGATOR-547728b0-ed98-11ec-bd17-4f8e0f67f77f-PAYMENT_ISSUED	payment-issued-file-creation#2022-06-22T02:00:23.347Z
NAVIGATOR-60b39f30-ed4a-11ec-9edf-758f64937b70-PAYMENT_ISSUED	payment-issued-file-creation#2022-06-22T02:00:23.347Z
NAVIGATOR-6a348bd0-ed83-11ec-8665-7159820fe470-PAYMENT_ISSUED	payment-issued-file-creation#2022-06-22T02:00:23.347Z
NAVIGATOR-6dadea30-ed7a-11ec-87cd-2513e35a4dba-PAYMENT_ISSUED	payment-issued-file-creation#2022-06-22T02:00:23.347Z
NAVIGATOR-71fe06a0-edcb-11ec-ae04-27fd4e85b4c3-PAYMENT_ISSUED	payment-issued-file-creation#2022-06-22T02:00:23.347Z
NAVIGATOR-844a16f0-ed99-11ec-b5f2-cf65488137cc-PAYMENT_ISSUED	payment-issued-file-creation#2022-06-22T02:00:23.347Z
NAVIGATOR-89f41880-edb2-11ec-afeb-7f9111f5757c-PAYMENT_ISSUED	payment-issued-file-creation#2022-06-22T02:00:23.347Z
NAVIGATOR-8b409ce0-ed8a-11ec-bcc5-9f745b8d189b-PAYMENT_ISSUED	payment-issued-file-creation#2022-06-22T02:00:23.347Z
NAVIGATOR-9049c030-edc7-11ec-9c91-ed10f9a99a32-PAYMENT_ISSUED	payment-issued-file-creation#2022-06-22T02:00:23.347Z
NAVIGATOR-934726b0-ed90-11ec-8697-7f4c20560f3d-PAYMENT_ISSUED	payment-issued-file-creation#2022-06-22T02:00:23.347Z
NAVIGATOR-94527730-edc7-11ec-9c91-ed10f9a99a32-PAYMENT_ISSUED	payment-issued-file-creation#2022-06-22T02:00:23.347Z
NAVIGATOR-9a4487a0-edc7-11ec-9c91-ed10f9a99a32-PAYMENT_ISSUED	payment-issued-file-creation#2022-06-22T02:00:23.347Z
NAVIGATOR-9bd75210-edc6-11ec-83c6-57d34699c8e8-PAYMENT_ISSUED	payment-issued-file-creation#2022-06-22T02:00:23.347Z
NAVIGATOR-9c7a0940-ed9b-11ec-bb45-ddc0a9029b9b-PAYMENT_ISSUED	payment-issued-file-creation#2022-06-22T02:00:23.347Z
NAVIGATOR-a753ccf0-edc5-11ec-81a4-25a803775832-PAYMENT_ISSUED	payment-issued-file-creation#2022-06-22T02:00:23.347Z
NAVIGATOR-ab109960-ed6e-11ec-9ff8-13bc859027bd-PAYMENT_ISSUED	payment-issued-file-creation#2022-06-22T02:00:23.347Z
NAVIGATOR-bab3e050-edca-11ec-ae04-27fd4e85b4c3-PAYMENT_ISSUED	payment-issued-file-creation#2022-06-22T02:00:23.347Z
NAVIGATOR-bf52a480-edc4-11ec-ad3c-5375b44e5e89-PAYMENT_ISSUED	payment-issued-file-creation#2022-06-22T02:00:23.347Z
NAVIGATOR-efb34b10-ed89-11ec-9236-578a8ccf9d88-PAYMENT_ISSUED	payment-issued-file-creation#2022-06-22T02:00:23.347Z
0900002087	payment-paid-rejected-response#2022-06-22T09:00:49.708Z
0900002088	payment-paid-rejected-response#2022-06-22T09:00:49.708Z
0900002089	payment-paid-rejected-response#2022-06-22T09:00:49.708Z
0900002090	payment-paid-rejected-response#2022-06-22T09:00:49.708Z
0900002091	payment-paid-rejected-response#2022-06-22T09:00:49.708Z
0900002092	payment-paid-rejected-response#2022-06-22T09:00:49.708Z
0900002093	payment-paid-rejected-response#2022-06-22T09:00:49.708Z
0900002094	payment-paid-rejected-response#2022-06-22T09:00:49.708Z
0900002095	payment-paid-rejected-response#2022-06-22T09:00:49.708Z
0900002096	payment-paid-rejected-response#2022-06-22T09:00:49.708Z
0900002097	payment-paid-rejected-response#2022-06-22T09:00:49.708Z
0900002098	payment-paid-rejected-response#2022-06-22T09:00:49.708Z
0900002099	payment-paid-rejected-response#2022-06-22T09:00:49.708Z
0900002100	payment-paid-rejected-response#2022-06-22T09:00:49.708Z
0900002101	payment-paid-rejected-response#2022-06-22T09:00:49.708Z
0900002102	payment-paid-rejected-response#2022-06-22T09:00:49.708Z
0900002103	payment-paid-rejected-response#2022-06-22T09:00:49.708Z
0900002104	payment-paid-rejected-response#2022-06-22T09:00:49.708Z
0900002105	payment-paid-rejected-response#2022-06-22T09:00:49.708Z
1100001095	payment-paid-rejected-response#2022-06-22T09:00:49.708Z
1100001096	payment-paid-rejected-response#2022-06-22T09:00:49.708Z
1100001097	payment-paid-rejected-response#2022-06-22T09:00:49.708Z
1100001098	payment-paid-rejected-response#2022-06-22T09:00:49.708Z
1100001099	payment-paid-rejected-response#2022-06-22T09:00:49.708Z
0900002087	payment-issued-response-accepted#2022-06-22T07:00:25.929Z
0900002088	payment-issued-response-accepted#2022-06-22T07:00:25.929Z
0900002089	payment-issued-response-accepted#2022-06-22T07:00:25.929Z
0900002090	payment-issued-response-accepted#2022-06-22T07:00:25.929Z
0900002091	payment-issued-response-accepted#2022-06-22T07:00:25.929Z
0900002092	payment-issued-response-accepted#2022-06-22T07:00:25.929Z
0900002093	payment-issued-response-accepted#2022-06-22T07:00:25.929Z
0900002094	payment-issued-response-accepted#2022-06-22T07:00:25.929Z
0900002095	payment-issued-response-accepted#2022-06-22T07:00:25.929Z
0900002096	payment-issued-response-accepted#2022-06-22T07:00:25.929Z
0900002097	payment-issued-response-accepted#2022-06-22T07:00:25.929Z
0900002098	payment-issued-response-accepted#2022-06-22T07:00:25.929Z
0900002099	payment-issued-response-accepted#2022-06-22T07:00:25.929Z
0900002100	payment-issued-response-accepted#2022-06-22T07:00:25.929Z
0900002101	payment-issued-response-accepted#2022-06-22T07:00:25.929Z
0900002102	payment-issued-response-accepted#2022-06-22T07:00:25.929Z
0900002103	payment-issued-response-accepted#2022-06-22T07:00:25.929Z
0900002104	payment-issued-response-accepted#2022-06-22T07:00:25.929Z
0900002105	payment-issued-response-accepted#2022-06-22T07:00:25.929Z
1100001095	payment-issued-response-accepted#2022-06-22T07:00:25.929Z
1100001096	payment-issued-response-accepted#2022-06-22T07:00:25.929Z
1100001097	payment-issued-response-accepted#2022-06-22T07:00:25.929Z
1100001098	payment-issued-response-accepted#2022-06-22T07:00:25.929Z
1100001099	payment-issued-response-accepted#2022-06-22T07:00:25.929Z
0000502232	payment-issued-response-rejected#2022-06-22T07:00:25.124Z
